2025/11/23 06:53:49 [error] 261#261: *20082 open() "/var/www/html/api/phpinfo.php" failed (2: No such file or directory), client: 78.153.140.177, server: localhost-nginx-proxy-manager, request: "GET /api/phpinfo.php HTTP/1.1", host: "143.198.9.242"
2025/11/23 06:53:49 [error] 261#261: *20083 open() "/var/www/html/functions/.env" failed (2: No such file or directory), client: 78.153.140.177, server: localhost-nginx-proxy-manager, request: "GET /functions/.env HTTP/1.1", host: "143.198.9.242"
2025/11/23 06:53:50 [error] 261#261: *20084 open() "/var/www/html/admin/phpinfo" failed (2: No such file or directory), client: 78.153.140.177, server: localhost-nginx-proxy-manager, request: "GET /admin/phpinfo HTTP/1.1", host: "143.198.9.242"
2025/11/23 06:53:50 [alert] 261#261: 512 worker_connections are not enough
2025/11/23 06:53:50 [error] 261#261: *20587 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /env.js HTTP/1.1", upstream: "http://127.0.0.1:80/env.js", host: "143.198.9.242"
2025/11/23 06:53:50 [alert] 261#261: 512 worker_connections are not enough
2025/11/23 06:53:50 [error] 261#261: *21091 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /static/historypage.js HTTP/1.1", upstream: "http://127.0.0.1:80/static/historypage.js", host: "143.198.9.242"
2025/11/23 07:09:29 [error] 261#261: *21096 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 172.71.178.165, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:11:35 [error] 261#261: *21100 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 141.101.98.30, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:16:26 [error] 261#261: *21104 open() "/var/www/html/form.html" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /form.html HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21105 open() "/var/www/html/upl.php" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /upl.php HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21106 open() "/var/www/html/t4" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /t4 HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21107 "/var/www/html/geoip/index.html" is not found (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /geoip/ HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [alert] 261#261: 512 worker_connections are not enough
2025/11/23 07:16:26 [error] 261#261: *21610 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21612 open() "/var/www/html/1.php" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /1.php HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21613 open() "/var/www/html/systembc/password.php" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /systembc/password.php HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:16:26 [error] 261#261: *21614 open() "/var/www/html/password.php" failed (2: No such file or directory), client: 159.89.53.1, server: localhost-nginx-proxy-manager, request: "GET /password.php HTTP/1.1", host: "143.198.9.242"
2025/11/23 07:31:38 [error] 261#261: *21621 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 104.23.223.101, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:33:52 [error] 261#261: *21624 open() "/var/www/html/wordpress/wp-admin/setup-config.php" failed (2: No such file or directory), client: 162.158.182.23, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:39:22 [error] 261#261: *21625 "/var/www/html/json/index.html" is not found (2: No such file or directory), client: 45.135.193.9, server: localhost-nginx-proxy-manager, request: "GET http://ip-api.com/json/ HTTP/1.1", host: "ip-api.com"
2025/11/23 07:41:07 [error] 261#261: *21627 open() "/var/www/html/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:08 [error] 261#261: *21627 open() "/var/www/html/xmlrpc.php" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /xmlrpc.php?rsd HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:10 [error] 261#261: *21627 open() "/var/www/html/blog/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:11 [error] 261#261: *21627 open() "/var/www/html/web/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /web/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:12 [error] 261#261: *21627 open() "/var/www/html/wordpress/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /wordpress/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:12 [error] 261#261: *21627 open() "/var/www/html/website/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /website/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:13 [error] 261#261: *21627 open() "/var/www/html/wp/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /wp/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:14 [error] 261#261: *21627 open() "/var/www/html/news/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /news/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:15 [error] 261#261: *21627 open() "/var/www/html/2020/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /2020/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:15 [error] 261#261: *21627 open() "/var/www/html/2019/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /2019/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:16 [error] 261#261: *21627 open() "/var/www/html/shop/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /shop/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:17 [error] 261#261: *21627 open() "/var/www/html/wp1/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /wp1/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:18 [error] 261#261: *21627 open() "/var/www/html/test/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /test/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:18 [error] 261#261: *21627 open() "/var/www/html/wp2/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /wp2/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:19 [error] 261#261: *21627 open() "/var/www/html/site/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /site/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:20 [error] 261#261: *21627 open() "/var/www/html/cms/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /cms/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:41:20 [error] 261#261: *21627 open() "/var/www/html/sito/wp-includes/wlwmanifest.xml" failed (2: No such file or directory), client: 152.42.161.92, server: localhost-nginx-proxy-manager, request: "GET /sito/wp-includes/wlwmanifest.xml HTTP/1.1", host: "bsturdivant.com"
2025/11/23 07:52:15 [error] 261#261: *21633 open() "/var/www/html/wp-admin/setup-config.php" failed (2: No such file or directory), client: 162.158.87.135, server: localhost-nginx-proxy-manager, request: "GET /wp-admin/setup-config.php HTTP/1.1", host: "bsturdivant.com"
